STD_ID,YEAR_ID,GENDER_ID,NATIONALITY,MAJOR_ID,STS_ID,PUNISH_STS_ID,ACC_HOURS,ACC_AVG,BRANCH_COUNTRY,BRANCH_AVG,ACD_STS_ID,ACD_STS
454,1994,1,1,24,2,0,132,68.4,1,77.7,1,0
455,1994,1,1,24,2,0,132,70.5,1,63.4,1,0
456,1994,1,2,24,7,0,24,57.6,1,71.8,10,1
457,1994,1,1,24,2,0,132,66.7,1,72.4,1,0
458,1994,1,1,24,2,0,132,63.2,1,62.8,1,0
459,1994,1,1,24,3,0,51,57.4,310,83,1,0
460,1994,1,1,24,2,0,132,64,1,61.8,1,0
461,1994,1,1,24,4,0,12,49.2,330,70,12,1
462,1994,1,1,3,4,0,0,35,1,84.8,12,1
463,1994,1,1,24,2,0,132,73.1,1,75.5,1,0
464,1994,1,1,24,2,0,132,64,1,65.8,1,0
465,1994,1,1,24,2,0,132,62.3,1,66.5,1,0
466,1994,1,1,24,2,0,132,71.1,1,68.9,1,0
467,1994,1,1,24,2,0,132,72.8,1,77,1,0
468,1994,1,1,3,2,0,170,66.3,1,92.2,1,0
469,1994,1,1,24,4,0,18,53.8,1,77.6,12,1
470,1994,1,1,24,7,0,36,64.5,1,62.1,10,1
471,1994,1,1,24,2,0,132,61.4,1,67.5,1,0
472,1994,2,1,24,7,0,15,63,1,66.1,10,1
473,1994,1,1,24,2,0,132,69.2,1,63.8,1,0
474,1994,1,1,24,2,0,132,80,1,68.4,1,0
475,1994,1,1,24,4,0,51,61.8,1,61.8,12,1
476,1994,1,1,24,2,0,132,74.3,1,62.2,1,0
477,1994,2,1,24,2,0,132,63.5,1,70.5,1,0
478,1994,1,1,24,2,0,132,60.2,1,68.4,1,0
479,1994,1,1,24,2,0,132,70.8,1,64.9,1,0
480,1994,1,1,24,4,0,0,35,314,72.1,12,1
481,1994,1,1,24,2,0,132,69,1,69.2,1,0
482,1994,1,1,24,2,0,132,61.9,1,77.4,1,0
483,1994,1,1,24,2,0,132,76.5,1,66.3,1,0
484,1994,1,1,24,7,0,99,58.3,310,77,10,1
485,1994,2,1,24,2,0,132,70,1,78.3,1,0
486,1994,1,1,24,2,0,132,75.3,1,66.5,1,0
487,1994,1,1,24,4,0,33,60.6,1,71.4,12,1
488,1994,1,1,24,4,0,0,35,310,74.4,12,1
489,1994,1,1,24,2,0,132,79.1,312,74.8,1,0
490,1994,1,1,3,2,0,170,67.9,1,82.8,1,0
491,1994,2,1,24,2,0,132,63.1,1,69.2,1,0
492,1994,2,1,24,2,0,132,64.9,1,61.5,1,0
493,1994,1,1,24,2,0,132,79.4,1,75.9,1,0
494,1994,1,2,3,2,0,170,73.7,1,90.5,1,0
495,1994,1,1,24,7,0,37,60.3,1,65.1,10,1
496,1994,1,1,24,2,0,132,69,1,72.8,1,0
497,1994,1,1,24,2,0,132,76.6,1,67.2,1,0
498,1994,1,1,24,2,0,132,63.9,1,66.1,1,0
499,1994,1,1,3,3,0,8,43.1,310,81.7,1,0
500,1994,1,1,24,2,0,132,76.6,1,76.8,1,0
501,1994,2,1,24,2,0,132,66,1,76.9,1,0
502,1994,1,1,3,2,0,170,68.5,1,84.6,1,0
503,1994,1,1,24,7,0,21,55.6,1,76.6,10,1
504,1994,1,1,24,2,0,132,73.4,1,71.4,1,0
505,1994,2,2,24,7,0,79,61.3,1,62.6,10,1
506,1994,2,1,24,2,0,132,69.5,1,80.2,1,0
507,1994,1,1,24,2,0,132,73.6,312,88.2,1,0
508,1994,1,1,24,2,0,132,62.3,1,65,1,0
509,1994,1,1,24,2,0,132,61.8,1,60.2,1,0
510,1994,1,1,24,2,0,132,60.7,1,69.5,1,0
511,1994,2,1,24,2,0,132,60.5,1,60.1,1,0
512,1994,1,1,24,2,0,132,85.5,1,73.4,1,0
513,1994,2,1,24,2,0,132,67.2,312,85.9,1,0
514,1994,2,1,24,7,0,15,50.4,1,74,10,1
515,1994,1,1,24,3,0,9,44.7,310,71.6,1,0
516,1994,1,1,24,2,0,132,67.4,1,75,1,0
517,1994,1,1,24,2,0,132,80.4,1,79.9,1,0
518,1994,1,1,24,2,0,132,63.2,1,64.8,1,0
519,1994,1,1,24,2,0,132,66.9,1,61,1,0
520,1994,2,1,24,2,0,132,65.3,1,72.1,1,0
521,1994,1,2,24,2,0,132,77.3,1,78.7,1,0
522,1994,1,1,24,2,0,132,65.9,1,72.9,1,0
523,1994,1,1,24,2,0,132,82.2,1,76.1,1,0
524,1994,1,1,24,2,0,132,78.4,1,75.3,1,0
525,1994,1,1,24,2,0,132,67.7,1,76.7,1,0
526,1994,1,1,24,2,0,132,61.2,1,64.5,1,0
527,1994,1,2,24,2,0,132,76,1,78.4,1,0
528,1994,1,1,3,3,0,11,47.5,310,92.4,1,0
529,1994,1,1,24,2,0,132,68.3,1,76.1,1,0
530,1994,1,1,3,7,0,105,60,310,89.8,10,1
531,1994,1,1,24,2,0,132,62.6,1,70.5,1,0
532,1994,1,1,24,2,0,132,81.8,310,94.2,1,0
533,1994,1,1,3,2,0,170,76.3,1,82.6,1,0
534,1994,1,1,3,2,0,170,83.4,1,91.3,1,0
535,1994,1,1,24,2,0,132,76.8,1,70.5,1,0
536,1994,1,1,24,2,0,132,62.6,1,65.3,1,0
537,1994,1,1,24,7,0,87,60.9,1,67.1,10,1
538,1994,1,1,24,3,0,52,56.4,1,67.9,1,0
539,1994,1,1,3,2,0,170,61.5,1,82.1,1,0
540,1994,1,1,24,2,0,132,83.2,1,79.4,1,0
541,1994,1,1,3,7,0,23,55.1,310,86.2,1,0
542,1994,1,1,24,2,0,132,67.4,1,71.1,1,0
543,1994,2,1,24,2,0,132,64.1,313,86.4,1,0
544,1994,1,1,24,2,0,132,67.1,1,67.2,1,0
545,1994,1,1,24,2,0,132,61.2,1,63.6,1,0
546,1994,1,1,24,2,0,132,65,1,68.7,1,0
547,1994,1,1,24,2,0,132,69.5,310,92.3,1,0
548,1994,2,1,24,2,0,132,72.9,1,77,1,0
549,1994,1,1,3,2,0,170,65.3,310,87.5,1,0
550,1994,1,1,3,4,0,26,58.5,310,82.8,12,1
551,1994,1,1,24,2,0,132,62.9,1,70.3,1,0
552,1994,1,1,3,7,0,55,77.1,1,89.3,10,1
553,1994,2,1,24,2,0,132,73.3,1,82.5,1,0
554,1994,2,1,24,2,0,132,73.4,1,75.5,1,0
555,1994,2,1,24,2,0,132,72.2,1,78,1,0
556,1994,1,1,24,2,0,132,70.1,1,72.4,1,0
557,1994,1,1,3,2,0,170,64.5,312,83.5,1,0
558,1994,1,1,3,2,0,170,72.6,1,83.7,1,0
559,1994,1,1,24,7,0,61,58.7,1,62.7,10,1
560,1994,2,1,24,2,0,132,63.6,1,69.9,1,0
561,1994,1,1,3,2,0,170,78.1,1,82.7,1,0
562,1994,1,1,24,2,0,132,60.7,1,67.1,1,0
563,1994,1,1,3,7,0,54,57,310,88.5,10,1
564,1994,1,1,24,4,0,0,59.1,1,76.7,12,1
565,1994,1,1,24,2,0,132,84.2,1,79.3,1,0
566,1994,1,1,3,2,0,170,89.9,1,89,1,0
567,1994,2,1,24,2,0,132,66.6,1,71.1,1,0
568,1994,1,1,3,2,0,170,71.1,313,93.3,1,0
569,1994,2,1,24,7,0,30,76.8,1,81.1,10,1
570,1994,1,1,24,2,0,132,69.5,1,73.5,1,0
571,1994,1,1,24,2,0,132,60.3,310,79.5,1,0
572,1994,1,1,24,2,0,132,66.8,1,69.1,1,0
573,1994,2,1,24,2,0,132,71.7,1,82.5,1,0
574,1994,1,1,3,3,0,41,55.7,310,85.1,1,0
575,1994,1,1,24,2,0,132,73.6,1,67.4,1,0
576,1994,1,1,24,2,0,132,76.5,1,76.6,1,0
577,1994,1,1,24,2,0,132,66.1,1,72.6,1,0
578,1994,1,1,3,2,0,170,64.9,1,82.9,1,0
579,1994,1,1,3,4,0,4,41.7,310,81.2,12,1
580,1994,1,1,3,7,0,13,48.2,310,82.6,1,0
581,1994,1,1,24,2,0,132,63.6,310,79.7,1,0
582,1994,1,1,24,2,0,132,69.8,1,79.4,1,0
583,1994,1,1,3,2,0,170,75.5,1,88.1,1,0
584,1994,1,1,3,7,0,20,52.4,310,83,1,0
585,1994,1,1,24,2,0,132,85.7,1,78.1,1,0
586,1994,1,1,3,2,0,170,72.6,310,88,1,0
587,1994,1,1,3,3,0,13,43.7,310,87.4,1,0
588,1994,1,1,3,3,0,14,48.3,310,85.8,1,0
589,1994,1,1,3,2,0,170,64.8,313,90.8,1,0
590,1994,1,1,3,7,0,13,48.3,310,82.8,1,0
591,1994,1,1,24,2,0,132,82.7,1,79.4,1,0
592,1994,1,1,3,7,0,111,88.3,1,88,10,1
593,1994,1,1,24,2,0,132,70,1,69.1,1,0
594,1994,1,1,3,2,0,170,62.7,1,80,1,0
595,1994,2,2,3,2,0,170,81.8,312,98.6,1,0
596,1994,1,1,24,4,0,48,59.4,310,82,12,1
597,1994,1,1,3,2,0,170,65.5,1,88.2,1,0
598,1994,1,2,24,7,0,67,60.6,1,61.9,10,1
599,1994,1,1,3,2,0,170,60.9,310,88.9,1,0
600,1994,1,1,24,2,0,132,73,1,74.6,1,0
601,1994,2,1,24,2,0,132,69.1,1,78.7,1,0
602,1994,1,1,3,2,0,170,65.5,1,80.4,1,0
603,1994,1,1,3,2,0,170,70.4,1,83.2,1,0
604,1994,1,321,24,3,0,45,56.8,310,80.1,1,0
605,1994,1,321,24,7,0,39,53.9,310,76.5,10,1
606,1994,1,1,3,2,0,170,67.2,1,85.9,1,0
607,1994,2,1,24,2,0,132,66.3,1,74.9,1,0
608,1994,1,1,24,2,0,132,70.4,1,65.8,1,0
609,1994,1,1,24,2,0,132,67.3,1,76.5,1,0
610,1994,1,1,3,2,0,170,62.3,1,85.5,1,0
611,1994,1,2,3,7,0,66,71.7,1,90.1,10,1
612,1994,2,1,24,2,0,132,66.5,1,77.5,1,0
613,1994,1,1,24,2,0,132,70.4,1,67.9,1,0
614,1994,1,1,24,2,0,132,78,1,78.5,1,0
615,1994,2,1,24,2,0,132,71.6,1,70.9,1,0
616,1994,1,1,24,2,0,132,76.6,1,70,1,0
617,1994,1,1,3,7,0,26,76.4,1,85.6,10,1
618,1994,2,1,24,2,0,132,72.6,1,73.3,1,0
619,1994,1,1,3,2,0,170,63.5,1,80.9,1,0
620,1994,1,1,24,2,0,132,60.1,1,63.3,1,0
621,1994,2,1,24,2,0,132,69.4,1,67.7,1,0
622,1994,1,1,24,2,0,132,61.1,1,70.4,1,0
623,1994,1,1,24,2,0,132,75.2,1,75.5,1,0
624,1994,1,1,24,7,0,109,58.9,310,80,10,1
625,1994,2,1,3,4,0,16,79.9,1,86.9,12,1
626,1994,2,1,24,2,0,132,69.7,1,66.5,1,0
627,1994,1,1,24,2,0,132,67.3,1,72.4,1,0
628,1994,1,1,24,2,0,132,62,1,73.3,1,0
629,1994,1,1,24,2,0,132,68.4,1,76.3,1,0
630,1994,1,1,3,2,0,170,60,310,83.3,1,0
631,1994,1,2,24,2,0,132,69,1,78.6,1,0
632,1994,1,1,24,2,0,132,61.9,1,71.2,1,0
633,1994,1,1,24,4,0,9,52.8,310,79.7,12,1
634,1994,2,1,24,2,0,132,74.1,1,78.4,1,0
635,1994,2,1,24,2,0,132,78.1,1,75.5,1,0
636,1994,1,1,3,2,0,170,67.1,314,83.2,1,0
637,1994,1,1,24,2,0,132,61,1,62.7,1,0
638,1994,1,1,3,7,0,26,61.4,312,91.6,10,1
639,1994,2,1,24,2,0,132,83,1,84.7,1,0
640,1994,1,1,24,2,0,132,60.6,1,72.1,1,0
641,1994,1,1,3,7,0,48,59.5,314,87.6,1,0
642,1994,1,1,3,2,0,170,65.4,1,81.2,1,0
643,1994,1,1,3,2,0,170,60.3,310,93.8,1,0
644,1994,1,321,3,2,0,170,74.7,310,91.4,1,0
645,1994,2,1,3,7,0,97,60,1,87.2,10,1
646,1994,1,1,24,2,0,132,73.3,1,69.7,1,0
647,1994,1,1,3,7,0,10,63.4,316,95.7,1,0
648,1994,1,1,24,2,0,132,63.7,1,73.5,1,0
649,1994,1,1,3,7,0,27,55.8,310,87.4,1,0
650,1994,2,1,3,2,0,170,73.6,1,86.4,1,0
651,1994,1,1,3,2,0,170,73.7,1,84.5,1,0
652,1994,1,1,24,2,0,132,62.8,1,70.8,1,0
653,1994,1,1,24,2,0,132,62.2,1,69.1,1,0
654,1994,2,1,24,2,0,132,61.3,1,62.9,1,0
655,1994,1,1,3,7,0,0,63.9,1,84.3,10,1
656,1994,1,1,24,2,0,132,62,1,72.2,1,0
657,1994,1,1,3,2,0,170,72.4,1,80.8,1,0
658,1994,1,1,24,2,0,132,68.1,1,76.2,1,0
659,1994,1,1,3,2,0,170,64,1,81,1,0
660,1994,1,1,24,2,0,132,70.2,1,67.8,1,0
661,1994,1,1,24,2,0,132,60.3,313,69.3,1,0
662,1994,1,2,3,2,0,170,73.5,310,95.7,1,0
663,1994,1,1,3,2,0,170,63.6,1,80.4,1,0
664,1994,2,1,3,7,0,17,51.4,314,90.4,1,0
665,1994,1,1,24,2,0,132,65.6,1,71,1,0
666,1994,1,1,3,3,0,13,41.3,310,81.9,1,0
667,1994,1,1,3,4,0,13,52.4,310,86.9,12,1
668,1994,1,1,24,2,0,132,61.1,1,71.1,1,0
669,1994,1,2,3,7,0,26,72.7,312,90.7,10,1
670,1994,1,1,3,4,0,46,58.2,310,83.6,12,1
671,1994,2,1,3,2,0,170,68.9,1,83.4,1,0
672,1994,1,1,3,2,0,170,60.8,1,82.5,1,0
673,1994,1,1,3,7,0,32,74.7,1,87.2,10,1
674,1994,1,2,3,2,0,170,70.2,1,88,1,0
675,1994,1,1,24,7,0,24,74.3,1,92.1,1,0
676,1994,1,1,24,7,0,12,82.8,313,95.6,1,0
677,1994,1,1,24,7,0,0,35,1,75.4,10,1
678,1994,1,1,24,2,0,132,73.6,1,72.2,1,0
679,1994,1,1,24,2,0,132,79.4,1,76.3,1,0
680,1994,1,1,24,2,0,132,87.5,1,79.7,1,0
681,1994,1,1,24,2,0,132,66,310,90,1,0
682,1994,1,1,24,2,0,132,67.4,1,76.3,1,0
683,1994,1,1,3,2,0,170,69.5,1,81,1,0
684,1994,1,1,24,2,0,132,61.4,310,84,1,0
685,1994,1,1,24,7,0,33,54.9,310,87.4,10,1
686,1994,1,1,24,3,0,24,46.7,310,92.4,1,0
687,1994,1,1,24,4,0,21,52.4,310,85.8,12,1
688,1994,1,1,3,4,0,0,35.2,1,86.2,12,1
689,1994,1,1,24,4,0,27,53.5,310,81.7,12,1
690,1994,2,1,24,2,0,132,64,314,90.4,1,0
691,1994,1,1,3,2,0,170,80.5,313,95.6,3,0
692,1994,1,1,24,2,0,132,74.8,1,78.3,1,0
693,1994,1,1,24,7,0,18,52.1,310,88,10,1
694,1994,1,1,24,4,0,30,80.7,316,95.1,12,1
695,1994,1,2,3,2,0,170,86.6,1,88,1,0
696,1994,1,1,3,2,0,170,65.2,1,85.4,1,0
697,1994,1,2,3,2,0,170,81.5,312,88.8,1,0
698,1994,1,1,3,4,0,72,61.4,1,83.3,12,1
699,1994,2,321,24,2,0,132,72.1,310,97.7,1,0
700,1995,1,1,24,2,0,132,65.1,310,83,1,0
701,1995,1,1,3,2,0,170,65.8,1,82.1,1,0
702,1995,1,1,24,3,0,70,59.2,310,85,1,0
703,1995,1,1,3,2,0,170,74.6,1,82.1,1,0
704,1995,1,1,24,2,0,132,60.9,1,69.3,1,0
705,1995,1,1,24,4,0,9,61.8,1,72.4,12,1
706,1995,2,1,24,4,0,30,59.2,800,85,12,1
707,1995,1,1,24,3,0,6,45,310,63.5,1,0
708,1995,1,1,24,2,0,132,62,1,75.2,1,0
709,1995,1,1,24,2,0,132,64.7,1,71.1,1,0
710,1995,1,1,24,2,0,132,65.1,1,75.5,1,0
711,1995,1,1,24,2,0,132,66.5,1,76.6,1,0
712,1995,2,1,24,2,0,132,63.3,1,69.7,1,0
713,1995,1,1,3,2,0,170,67.1,1,84.3,1,0
714,1995,1,1,3,2,0,170,62.9,1,87.5,1,0
715,1995,1,1,3,3,0,43,57.5,1,83,1,0
716,1995,1,1,3,7,0,36,57.8,313,80.8,1,0
717,1995,1,1,3,2,0,170,76.3,1,80.9,1,0
718,1995,1,1,24,2,0,132,61.4,1,69.8,1,0
719,1995,1,1,24,2,0,132,64.8,1,73.9,1,0
720,1995,1,1,3,2,0,170,71,1,80.4,1,0
721,1995,2,1,24,2,0,132,77.2,1,73.9,1,0
722,1995,1,1,24,2,0,132,60.9,1,66.1,1,0
723,1995,1,1,24,2,0,132,70.3,1,79.7,1,0
724,1995,1,1,24,2,0,132,79.9,1,71.3,1,0
725,1995,1,1,24,2,0,132,64.4,1,72.7,1,0
726,1995,1,2,24,2,0,132,65.7,1,71.6,1,0
727,1995,1,1,24,2,0,132,67.3,1,69.3,1,0
728,1995,1,1,3,2,0,170,72.8,1,91.2,1,0
729,1995,1,1,24,2,0,132,60.1,1,65,1,0
730,1995,1,1,24,3,0,40,54.2,1,69.7,1,0
731,1995,1,1,24,2,0,132,61.3,1,71.4,1,0
732,1995,1,1,3,7,0,52,57.8,1,84.1,1,0
733,1995,1,1,24,3,0,12,45.7,1,71.1,1,0
734,1995,1,1,24,2,0,132,65.8,1,68.3,1,0
735,1995,1,1,24,2,0,132,72.5,1,76.9,1,0
736,1995,1,1,24,7,0,0,35,1,67.1,10,1
737,1995,1,1,24,3,0,46,57.2,1,67.7,1,0
738,1995,1,1,24,2,0,132,80.2,1,75.6,3,0
739,1995,1,1,3,3,0,37,56.7,1,80.7,1,0
740,1995,1,1,3,4,0,30,54.5,313,87.7,12,1
741,1995,1,1,24,2,0,132,67,1,73.7,1,0
742,1995,1,1,24,7,0,58,60.4,1,65.5,10,1
743,1995,1,1,3,3,0,18,49.3,313,81.6,1,0
744,1995,1,1,3,2,0,170,82.1,1,91.1,1,0
745,1995,1,1,3,2,0,170,83.7,310,90.6,3,0
746,1995,1,1,24,2,0,132,69.4,1,71.8,1,0
747,1995,1,2,3,4,0,47,61,310,83.9,12,1
748,1995,1,1,3,3,0,20,49.6,1,80.2,1,0
749,1995,2,1,24,2,0,132,60,1,64,1,0
750,1995,1,1,3,4,0,16,64.1,1,80.2,12,1
751,1995,1,1,3,7,0,29,58.5,1,80.7,1,0
752,1995,1,1,24,2,0,132,61.3,1,69.9,1,0
753,1995,1,1,24,7,0,81,71,1,79.2,10,1
754,1995,1,1,24,4,0,18,54.3,1,65.4,12,1
755,1995,1,1,3,7,0,24,59.7,312,84.5,10,1
756,1995,1,1,24,2,0,132,71.7,1,72.3,1,0
757,1995,1,1,3,2,0,170,61.7,313,84.7,1,0
758,1995,1,1,3,2,0,170,69,1,84.2,1,0
759,1995,1,1,24,2,0,132,64.4,1,76.7,1,0
760,1995,1,1,24,3,0,55,58.4,1,65.4,1,0
761,1995,1,1,3,2,0,170,62.1,1,85.1,1,0
762,1995,1,1,3,2,0,170,87.7,1,84.2,3,0
763,1995,1,1,24,2,0,132,67.1,1,78.8,1,0
764,1995,1,2,3,2,0,170,67,1,87.7,1,0
765,1995,1,1,24,2,0,132,62.2,1,71,1,0
766,1995,1,1,24,2,0,132,60.1,1,74.3,1,0
767,1995,1,1,24,2,0,132,64.8,1,74.7,1,0
768,1995,1,1,24,7,0,78,60.4,1,65.2,1,0
769,1995,1,1,24,2,0,132,72,1,79.4,1,0
770,1995,1,1,3,2,0,170,72.2,1,86.6,1,0
771,1995,1,1,3,4,0,13,52.7,310,85.9,12,1
772,1995,1,1,24,3,0,12,48.9,1,65.2,1,0
773,1995,1,1,3,4,0,0,35,1,86.1,12,1
774,1995,1,1,24,2,0,132,77.2,1,80.5,1,0
775,1995,2,1,24,7,0,30,67,1,80.8,10,1
776,1995,1,1,3,7,0,16,59.8,1,87.1,10,1
777,1995,1,1,24,2,0,132,72.2,1,79.9,1,0
778,1995,1,1,3,7,0,20,55.6,1,82.2,1,0
779,1995,1,1,24,2,0,132,63.2,1,66.5,1,0
780,1995,1,2,3,7,0,23,58.1,1,81.6,10,1
781,1995,1,1,24,2,0,132,60.7,1,77.3,1,0
782,1995,1,1,24,2,0,132,74.4,1,68.9,1,0
783,1995,1,1,24,2,0,132,65.2,1,69.9,1,0
784,1995,1,1,3,2,0,170,72.6,1,87.1,1,0
785,1995,1,1,3,2,0,170,73,310,93.6,1,0
786,1995,2,1,3,2,0,170,67.2,1,84,1,0
787,1995,1,1,3,7,0,62,60.9,1,80.3,10,1
788,1995,1,1,3,2,0,170,72,1,86.9,1,0
789,1995,1,1,3,2,0,170,64.1,1,80.1,1,0
790,1995,1,1,3,2,0,170,78.9,1,89.6,1,0
791,1995,1,1,3,4,0,20,53.9,1,84.5,12,1
792,1995,1,1,24,2,0,132,69.2,1,79.6,1,0
793,1995,1,1,24,7,0,30,56.3,1,63.9,10,1
794,1995,1,1,3,2,0,170,65.9,1,81.2,1,0
795,1995,1,1,24,2,0,132,64,1,75.1,1,0
796,1995,1,1,3,7,0,60,61.6,1,86.4,1,0
797,1995,1,1,24,3,0,15,49.4,310,66.4,1,0
798,1995,1,1,3,2,0,170,73.3,1,80.8,1,0
799,1995,1,1,3,2,0,170,62.5,1,82.6,1,0
800,1995,1,1,24,2,0,132,61.7,1,71.4,1,0
801,1995,1,1,24,2,0,132,65.1,1,63.1,1,0
802,1995,1,1,24,7,0,0,35,1,66,10,1
803,1995,1,1,24,2,0,132,62.4,1,63.6,1,0
804,1995,1,1,3,7,0,23,61.7,1,86.5,10,1
805,1995,1,321,24,3,0,15,49.9,310,74.3,1,0
806,1995,1,1,24,2,0,132,61.1,1,73.1,1,0
807,1995,1,1,24,4,0,6,45.8,312,79.8,12,1
808,1995,1,1,3,7,0,0,35,1,87.5,10,1
809,1995,2,1,3,2,0,170,60,1,80.5,4,0
810,1995,1,1,24,7,0,0,35,1,71.2,10,1
811,1995,2,1,24,2,0,132,70.6,1,73.2,1,0
812,1995,1,1,24,2,0,132,82.4,1,72.1,1,0
813,1995,1,1,3,7,0,26,60.4,1,83.9,10,1
814,1995,1,1,24,2,0,132,69.2,1,67.1,1,0
815,1995,1,1,24,2,0,132,78.8,1,61.1,1,0
816,1995,1,1,3,7,0,72,64.8,1,85.4,10,1
817,1995,1,1,3,2,0,170,60.4,310,86.3,1,0
818,1995,1,1,3,2,0,170,64.4,1,83.4,1,0
819,1995,1,1,3,2,0,170,64.5,1,83.4,1,0
820,1995,1,1,24,4,0,0,35.3,1,63.5,12,1
821,1995,1,1,3,2,0,170,68.5,1,83.1,1,0
822,1995,1,1,3,2,0,170,62.1,1,83,1,0
823,1995,1,1,24,2,0,132,76.8,1,82.9,1,0
824,1995,1,1,3,2,0,170,63.3,1,89.4,1,0
825,1995,1,1,24,2,0,132,84.1,1,70,1,0
826,1995,1,1,24,2,0,132,68.9,1,78.7,1,0
827,1995,1,1,3,2,0,170,65.2,310,88.5,1,0
828,1995,1,1,24,2,0,132,66.5,1,73.3,1,0
829,1995,1,1,24,2,0,132,68.7,1,68.1,1,0
830,1995,1,1,24,4,0,24,65.6,310,88.8,12,1
831,1995,1,1,24,2,0,132,69.6,1,84.3,1,0
832,1995,1,1,24,2,0,132,61.9,1,62.4,1,0
833,1995,1,1,3,2,0,170,71.2,1,81.9,1,0
834,1995,2,1,3,2,0,170,66.7,1,81.9,1,0
835,1995,1,1,3,2,0,170,76.7,1,91.4,1,0
836,1995,1,1,3,2,0,173,63.9,310,81.4,1,0
837,1995,1,1,3,7,0,23,53.7,314,95.3,10,1
838,1995,2,1,24,2,0,132,63.8,1,63.2,1,0
839,1995,1,1,3,7,0,67,59.6,310,91.2,10,1
840,1995,1,1,3,2,0,170,84.2,1,93.2,3,0
841,1995,2,1,24,2,0,132,74.4,1,79.4,1,0
842,1995,1,1,24,2,0,132,62.4,1,71.3,1,0
843,1995,1,1,3,2,0,170,61.7,1,80.7,1,0
844,1995,1,1,3,2,0,170,66.2,1,83.8,1,0
845,1995,2,1,24,2,0,132,76,1,79.6,1,0
846,1995,1,1,24,3,0,30,54.9,1,87.9,1,0
847,1995,1,1,24,7,0,0,35,1,63.3,10,1
848,1995,1,1,3,4,0,0,66.4,1,90.5,10,1
849,1995,2,1,24,4,0,24,58.4,1,72.1,12,1
850,1995,1,1,3,2,0,170,66.4,1,84.8,1,0
851,1995,1,1,3,4,0,0,35,1,92.5,12,1
852,1995,1,1,3,4,0,47,57,310,85.7,12,1
853,1995,2,1,24,2,0,132,65.5,1,84.7,1,0
854,1995,2,1,24,2,0,132,60.3,1,75.7,1,0
855,1995,1,1,24,2,0,132,74.5,1,74.3,1,0
856,1995,1,1,3,2,0,170,71.2,1,86,1,0
857,1995,1,1,3,4,0,64,62.3,310,92,12,1
858,1995,1,1,24,2,0,132,63.5,1,71.1,1,0
859,1995,2,1,24,7,0,30,76.8,1,84.2,10,1
860,1995,1,1,3,7,0,27,55.8,1,83.2,10,1
861,1995,1,1,3,7,0,22,59.8,314,93.5,1,0
862,1995,1,1,3,2,0,170,71.7,1,85,1,0
863,1995,1,1,3,2,0,170,67,1,80.8,1,0
864,1995,1,1,3,7,0,20,59.7,1,81.3,1,0
865,1995,1,1,24,2,0,132,69.8,1,78.2,1,0
866,1995,1,1,3,2,0,170,64.9,1,80,1,0
867,1995,1,1,3,7,0,0,35,1,84,10,1
868,1995,1,1,3,2,0,170,74.1,1,88,1,0
869,1995,2,1,3,2,0,170,66.1,1,83.7,1,0
870,1995,1,1,3,7,0,0,35,1,89.1,10,1
871,1995,1,1,3,2,0,170,67.9,1,89,1,0
872,1995,2,1,3,4,0,52,73.6,1,80,12,1
873,1995,1,1,3,2,0,170,70.3,310,92.7,1,0
874,1995,1,1,24,3,0,6,39.3,310,71.2,1,0
875,1995,2,1,24,2,0,132,78.1,1,85.5,1,0
876,1995,2,1,24,2,0,132,65.2,1,80.3,1,0
877,1995,1,1,24,2,0,132,65.8,1,83.1,1,0
878,1995,1,1,24,7,0,12,78.5,1,86.9,1,0
879,1995,2,1,24,2,0,132,75.7,1,81.9,1,0
880,1995,2,1,24,2,0,132,62.2,1,69.9,1,0
881,1995,1,1,24,2,0,132,60.5,1,60.8,1,0
882,1995,2,1,24,2,0,132,72.5,1,84.6,1,0
883,1995,1,1,24,2,0,132,68,1,65.6,1,0
884,1995,2,1,24,2,0,132,64.8,1,71,1,0
885,1995,1,1,3,7,0,21,57.8,310,94,10,1
886,1995,1,1,3,2,0,170,69,1,80.8,1,0
887,1995,2,1,3,7,0,68,69.9,1,88.7,10,1
888,1995,1,1,3,2,0,173,61.7,1,90.9,1,0
889,1995,1,1,3,2,0,170,70.1,310,94,1,0
890,1995,1,1,3,7,0,0,35,1,87.3,10,1
891,1995,2,1,24,7,0,12,67.8,1,71.8,10,1
892,1995,1,1,3,2,0,170,63.7,310,95.2,1,0
893,1995,2,1,24,2,0,132,69.9,1,76.2,1,0
894,1995,1,1,3,2,0,170,64.7,1,80,1,0
895,1995,1,1,3,2,0,170,69.6,1,82.9,1,0
896,1995,1,1,24,2,0,132,63.9,1,67.5,1,0
897,1995,2,1,24,2,0,132,65.8,1,75.3,1,0
898,1995,2,1,24,2,0,132,64.8,1,82,1,0
899,1995,2,1,24,2,0,132,72.5,1,86.1,1,0
900,1995,1,1,3,2,0,170,76.6,1,81.7,1,0
901,1995,1,1,3,2,0,170,73.1,1,80.6,1,0
902,1995,1,1,24,3,0,3,40.7,310,78.2,1,0
903,1995,2,1,24,2,0,132,76.5,1,74.7,1,0
904,1995,1,1,24,7,0,12,84.8,1,83.8,1,0
905,1995,1,1,3,2,0,170,63.1,1,80.7,1,0
906,1995,1,1,24,2,0,132,67.6,1,76,1,0
907,1995,1,1,3,2,0,170,71,313,95.3,1,0
908,1995,1,1,24,4,0,0,35,310,71,12,1
